TIME[UTC],LAT[deg],LON[deg],ALT[km]
1 Jan 2020 20:08:22.000000000,25.5950585896295,-56.6145133808403,603.96574325163
1 Jan 2020 20:08:23.000000000,25.656605205201,-56.6293149682366,603.983571059516
1 Jan 2020 20:08:24.000000000,25.71815041887,-56.6441274151108,604.001429390701
1 Jan 2020 20:08:25.000000000,25.7796942266772,-56.658950762379,604.019318160711
1 Jan 2020 20:08:26.000000000,25.8412366246571,-56.6737850510843,604.037237284928
1 Jan 2020 20:08:27.000000000,25.902777608838,-56.6886303224076,604.055186678582
1 Jan 2020 20:08:28.000000000,25.9643171752418,-56.7034866176582,604.073166256784
1 Jan 2020 20:08:29.000000000,26.0258553198839,-56.7183539782849,604.091175934483
1 Jan 2020 20:08:30.000000000,26.0873920387734,-56.7332324458657,604.109215626495
1 Jan 2020 20:08:31.000000000,26.1489273279128,-56.7481220621198,604.127285247503
1 Jan 2020 20:08:32.000000000,26.2104611832981,-56.7630228688984,604.145384712037
1 Jan 2020 20:08:33.000000000,26.2719936009186,-56.7779349081898,604.163513934504
1 Jan 2020 20:08:34.000000000,26.3335245767573,-56.7928582221237,604.181672829154
1 Jan 2020 20:08:35.000000000,26.3950541067901,-56.807792852963,604.199861310114
1 Jan 2020 20:08:36.000000000,26.4565821869864,-56.8227388431149,604.218079291362
1 Jan 2020 20:08:37.000000000,26.518108813309,-56.837696235121,604.236326686747
1 Jan 2020 20:08:38.000000000,26.5796339817136,-56.8526650716687,604.254603409976
1 Jan 2020 20:08:39.000000000,26.641157688149,-56.8676453955814,604.272909374617
1 Jan 2020 20:08:40.000000000,26.7026799285574,-56.8826372498308,604.291244494112
1 Jan 2020 20:08:41.000000000,26.7642006988739,-56.8976406775224,604.309608681755
1 Jan 2020 20:08:42.000000000,26.8257199950265,-56.9126557219125,604.328001850712
1 Jan 2020 20:08:43.000000000,26.8872378129363,-56.9276824264018,604.346423914011
1 Jan 2020 20:08:44.000000000,26.9487541485171,-56.9427208345281,604.364874784543
1 Jan 2020 20:08:45.000000000,27.0102689976759,-56.9577709899838,604.383354375076
1 Jan 2020 20:08:46.000000000,27.071782356312,-56.9728329366012,604.401862598228
1 Jan 2020 20:08:47.000000000,27.133294220318,-56.9879067183647,604.420399366497
1 Jan 2020 20:08:48.000000000,27.1948045855788,-57.0029923794019,604.43896459224
1 Jan 2020 20:08:49.000000000,27.2563134479721,-57.0180899639936,604.457558187684
1 Jan 2020 20:08:50.000000000,27.3178208033683,-57.0331995165654,604.476180064931
1 Jan 2020 20:08:51.000000000,27.3793266476301,-57.0483210816977,604.494830135933
1 Jan 2020 20:08:52.000000000,27.440830976613,-57.0634547041184,604.513508312532
1 Jan 2020 20:08:53.000000000,27.5023337861647,-57.078600428707,604.532214506427
1 Jan 2020 20:08:54.000000000,27.5638350721255,-57.0937583004992,604.550948629189
1 Jan 2020 20:08:55.000000000,27.6253348303278,-57.1089283646792,604.569710592258
1 Jan 2020 20:08:56.000000000,27.6868330565966,-57.1241106665901,604.588500306947
1 Jan 2020 20:08:57.000000000,27.748329746749,-57.139305251725,604.60731768444
1 Jan 2020 20:08:58.000000000,27.8098248965941,-57.1545121657376,604.62616263579
1 Jan 2020 20:08:59.000000000,27.8713185019335,-57.1697314544332,604.645035071921
1 Jan 2020 20:09:00.000000000,27.9328105585606,-57.1849631637793,604.663934903634
1 Jan 2020 20:09:01.000000000,27.9943010622609,-57.2002073398978,604.682862041597
1 Jan 2020 20:09:02.000000000,28.055790008812,-57.2154640290697,604.701816396358
1 Jan 2020 20:09:03.000000000,28.1172773939833,-57.2307332777392,604.72079787833
1 Jan 2020 20:09:04.000000000,28.178763213536,-57.2460151325065,604.739806397804
1 Jan 2020 20:09:05.000000000,28.2402474632233,-57.2613096401378,604.758841864948
1 Jan 2020 20:09:06.000000000,28.3017301387899,-57.2766168475569,604.777904189802
1 Jan 2020 20:09:07.000000000,28.3632112359725,-57.2919368018555,604.796993282278
1 Jan 2020 20:09:08.000000000,28.4246907504992,-57.3072695502843,604.816109052173
1 Jan 2020 20:09:09.000000000,28.4861686780898,-57.3226151402639,604.835251409149
1 Jan 2020 20:09:10.000000000,28.5476450144555,-57.3379736193768,604.854420262753
1 Jan 2020 20:09:11.000000000,28.6091197552992,-57.3533450353718,604.873615522407
1 Jan 2020 20:09:12.000000000,28.670592896315,-57.3687294361691,604.892837097404
1 Jan 2020 20:09:13.000000000,28.7320644331883,-57.3841268698521,604.912084896922
1 Jan 2020 20:09:14.000000000,28.7935343615962,-57.3995373846783,604.93135883002
1 Jan 2020 20:09:15.000000000,28.8550026772065,-57.4149610290703,604.950658805625
1 Jan 2020 20:09:16.000000000,28.9164693756786,-57.4303978516264,604.969984732552
1 Jan 2020 20:09:17.000000000,28.9779344526628,-57.4458479011119,604.989336519493
1 Jan 2020 20:09:18.000000000,29.0393979038005,-57.4613112264698,605.00871407502
1 Jan 2020 20:09:19.000000000,29.1008597247241,-57.4767878768128,605.02811730758
1 Jan 2020 20:09:20.000000000,29.1623199110568,-57.4922779014282,605.047546125515
1 Jan 2020 20:09:21.000000000,29.223778458413,-57.5077813497824,605.067000437033
1 Jan 2020 20:09:22.000000000,29.2852353623977,-57.5232982715133,605.086480150235
1 Jan 2020 20:09:23.000000000,29.3466906186065,-57.5388287164422,605.105985173096
1 Jan 2020 20:09:24.000000000,29.4081442226259,-57.5543727345597,605.125515413477
1 Jan 2020 20:09:25.000000000,29.4695961700332,-57.5699303760444,605.145070779126
1 Jan 2020 20:09:26.000000000,29.5310464563957,-57.5855016912487,605.164651177668
1 Jan 2020 20:09:27.000000000,29.5924950772717,-57.6010867307111,605.184256516617
1 Jan 2020 20:09:28.000000000,29.6539420282098,-57.6166855451467,605.203886703369
1 Jan 2020 20:09:29.000000000,29.7153873047489,-57.632298185459,605.223541645202
1 Jan 2020 20:09:30.000000000,29.7768309024181,-57.6479247027312,605.243221249288
1 Jan 2020 20:09:31.000000000,29.838272816737,-57.6635651482315,605.262925422678
1 Jan 2020 20:09:32.000000000,29.8997130432152,-57.6792195734177,605.282654072311
1 Jan 2020 20:09:33.000000000,29.9611515773525,-57.6948880299291,605.30240710501
1 Jan 2020 20:09:34.000000000,30.0225884146386,-57.7105705695982,605.322184427493
1 Jan 2020 20:09:35.000000000,30.0840235505532,-57.7262672444409,605.341985946352
1 Jan 2020 20:09:36.000000000,30.1454569805661,-57.7419781066681,605.361811568084
1 Jan 2020 20:09:37.000000000,30.2068887001367,-57.757703208676,605.381661199063
1 Jan 2020 20:09:38.000000000,30.2683187047142,-57.7734426030581,605.401534745551
1 Jan 2020 20:09:39.000000000,30.3297469897377,-57.7891963425966,605.421432113709
1 Jan 2020 20:09:40.000000000,30.3911735506357,-57.8049644802675,605.441353209577
1 Jan 2020 20:09:41.000000000,30.4525983828263,-57.8207470692454,605.461297939097
1 Jan 2020 20:09:42.000000000,30.5140214817171,-57.8365441628957,605.481266208088
1 Jan 2020 20:09:43.000000000,30.5754428427053,-57.8523558147858,605.501257922269
1 Jan 2020 20:09:44.000000000,30.6368624611771,-57.8681820786757,605.521272987254
1 Jan 2020 20:09:45.000000000,30.6982803325083,-57.8840230085297,605.541311308539
1 Jan 2020 20:09:46.000000000,30.7596964520637,-57.8998786585068,605.561372791521
1 Jan 2020 20:09:47.000000000,30.8211108151973,-57.9157490829725,605.581457341481
1 Jan 2020 20:09:48.000000000,30.8825234172521,-57.9316343364902,605.601564863608
1 Jan 2020 20:09:49.000000000,30.9439342535603,-57.9475344738268,605.621695262971
1 Jan 2020 20:09:50.000000000,31.0053433194427,-57.9634495499572,605.641848444536
1 Jan 2020 20:09:51.000000000,31.066750610209,-57.9793796200566,605.662024313172
1 Jan 2020 20:09:52.000000000,31.1281561211579,-57.9953247395117,605.682222773633
1 Jan 2020 20:09:53.000000000,31.1895598475766,-58.0112849639118,605.70244373058
1 Jan 2020 20:09:54.000000000,31.2509617847409,-58.02726034906,605.722687088556
1 Jan 2020 20:09:55.000000000,31.3123619279151,-58.0432509509638,605.742952752013
1 Jan 2020 20:09:56.000000000,31.373760272352,-58.0592568258469,605.763240625296
1 Jan 2020 20:09:57.000000000,31.4351568132929,-58.0752780301413,605.783550612645
1 Jan 2020 20:09:58.000000000,31.4965515459672,-58.0913146204921,605.803882618197
1 Jan 2020 20:09:59.000000000,31.5579444655926,-58.1073666537622,605.824236545999
