TIME[UTC],X[km],Y[km],Z[km]
1 Jan 2020 20:10:17.000000000,3083.78958829876,-5012.43439486485,3749.68521386059
1 Jan 2020 20:10:18.000000000,3080.25900921434,-5009.89975491409,3755.96923212029
1 Jan 2020 20:10:19.000000000,3076.72520331046,-5007.35874956044,3762.24884441253
1 Jan 2020 20:10:20.000000000,3073.18817564197,-5004.81138130081,3768.52404337096
1 Jan 2020 20:10:21.000000000,3069.64793126676,-5002.2576526405,3774.79482163441
1 Jan 2020 20:10:22.000000000,3066.10447524657,-4999.69756609271,3781.0611718469
1 Jan 2020 20:10:23.000000000,3062.55781264609,-4997.13112417906,3787.32308665765
1 Jan 2020 20:10:24.000000000,3059.00794853381,-4994.55832942908,3793.58055872105
1 Jan 2020 20:10:25.000000000,3055.45488798114,-4991.9791843807,3799.83358069675
1 Jan 2020 20:10:26.000000000,3051.89863606322,-4989.39369157981,3806.08214524959
1 Jan 2020 20:10:27.000000000,3048.33919785852,-4986.80185358048,3812.32624504964
1 Jan 2020 20:10:28.000000000,3044.77657844851,-4984.2036729451,3818.56587277221
1 Jan 2020 20:10:29.000000000,3041.21078291848,-4981.59915224396,3824.80102109788
1 Jan 2020 20:10:30.000000000,3037.64181635659,-4978.98829405575,3831.03168271243
1 Jan 2020 20:10:31.000000000,3034.06968385476,-4976.37110096703,3837.25785030696
1 Jan 2020 20:10:32.000000000,3030.4943905078,-4973.74757557279,3843.47951657782
1 Jan 2020 20:10:33.000000000,3026.91594141428,-4971.11772047588,3849.69667422662
1 Jan 2020 20:10:34.000000000,3023.33434167562,-4968.48153828755,3855.90931596029
1 Jan 2020 20:10:35.000000000,3019.74959639688,-4965.83903162697,3862.11743449105
1 Jan 2020 20:10:36.000000000,3016.1617106864,-4963.19020312147,3868.3210225364
1 Jan 2020 20:10:37.000000000,3012.57068965547,-4960.53505540669,3874.5200728192
1 Jan 2020 20:10:38.000000000,3008.97653841911,-4957.87359112611,3880.71457806759
1 Jan 2020 20:10:39.000000000,3005.37926209517,-4955.20581293164,3886.90453101507
1 Jan 2020 20:10:40.000000000,3001.77886580518,-4952.53172348302,3893.08992440046
1 Jan 2020 20:10:41.000000000,2998.17535467352,-4949.85132544836,3899.27075096795
1 Jan 2020 20:10:42.000000000,2994.5687338281,-4947.16462150371,3905.44700346707
1 Jan 2020 20:10:43.000000000,2990.95900840002,-4944.47161433328,3911.61867465272
1 Jan 2020 20:10:44.000000000,2987.34618352366,-4941.77230662934,3917.78575728518
1 Jan 2020 20:10:45.000000000,2983.73026433634,-4939.06670109246,3923.94824413011
1 Jan 2020 20:10:46.000000000,2980.11125597904,-4936.35480043102,3930.10612795855
1 Jan 2020 20:10:47.000000000,2976.48916359548,-4933.63660736182,3936.25940154695
1 Jan 2020 20:10:48.000000000,2972.86399233293,-4930.91212460951,3942.40805767718
1 Jan 2020 20:10:49.000000000,2969.23574734187,-4928.18135490686,3948.5520891365
1 Jan 2020 20:10:50.000000000,2965.60443377564,-4925.44430099494,3954.69148871761
1 Jan 2020 20:10:51.000000000,2961.97005679116,-4922.70096562261,3960.82624921865
1 Jan 2020 20:10:52.000000000,2958.33262154815,-4919.95135154713,3966.95636344318
1 Jan 2020 20:10:53.000000000,2954.6921332099,-4917.19546153353,3973.08182420024
1 Jan 2020 20:10:54.000000000,2951.04859694242,-4914.43329835523,3979.20262430431
1 Jan 2020 20:10:55.000000000,2947.40201791532,-4911.66486479343,3985.31875657533
1 Jan 2020 20:10:56.000000000,2943.75240130093,-4908.89016363771,3991.43021383873
1 Jan 2020 20:10:57.000000000,2940.09975227504,-4906.10919768548,3997.53698892542
1 Jan 2020 20:10:58.000000000,2936.44407601656,-4903.32196974225,4003.63907467181
1 Jan 2020 20:10:59.000000000,2932.78537770722,-4900.52848262179,4009.7364639198
1 Jan 2020 20:11:00.000000000,2929.12366253229,-4897.72873914566,4015.8291495168
1 Jan 2020 20:11:01.000000000,2925.45893567971,-4894.92274214377,4021.91712431573
1 Jan 2020 20:11:02.000000000,2921.79120234098,-4892.11049445381,4028.00038117506
1 Jan 2020 20:11:03.000000000,2918.12046771024,-4889.29199892179,4034.07891295878
1 Jan 2020 20:11:04.000000000,2914.44673698516,-4886.4672584015,4040.15271253642
1 Jan 2020 20:11:05.000000000,2910.77001536607,-4883.63627575506,4046.22177278307
1 Jan 2020 20:11:06.000000000,2907.09030805668,-4880.79905385245,4052.28608657936
1 Jan 2020 20:11:07.000000000,2903.40762026379,-4877.95559557167,4058.34564681152
1 Jan 2020 20:11:08.000000000,2899.7219571969,-4875.10590379897,4064.40044637132
1 Jan 2020 20:11:09.000000000,2896.03332406904,-4872.24998142838,4070.45047815614
1 Jan 2020 20:11:10.000000000,2892.34172609582,-4869.38783136222,4076.49573506895
1 Jan 2020 20:11:11.000000000,2888.64716849633,-4866.5194565106,4082.53621001831
1 Jan 2020 20:11:12.000000000,2884.94965649226,-4863.64485979189,4088.57189591841
1 Jan 2020 20:11:13.000000000,2881.24919530877,-4860.76404413226,4094.60278568903
1 Jan 2020 20:11:14.000000000,2877.54579017357,-4857.87701246614,4100.62887225559
1 Jan 2020 20:11:15.000000000,2873.83944631774,-4854.9837677358,4106.65014854915
1 Jan 2020 20:11:16.000000000,2870.13016897534,-4852.08431289152,4112.66660750641
1 Jan 2020 20:11:17.000000000,2866.41796338311,-4849.17865089181,4118.67824206971
1 Jan 2020 20:11:18.000000000,2862.70283478121,-4846.2667847029,4124.68504518706
1 Jan 2020 20:11:19.000000000,2858.98478841233,-4843.3487172993,4130.68700981214
1 Jan 2020 20:11:20.000000000,2855.26382952259,-4840.4244516633,4136.6841289043
1 Jan 2020 20:11:21.000000000,2851.53996336063,-4837.4939907854,4142.67639542858
1 Jan 2020 20:11:22.000000000,2847.81319517838,-4834.55733766394,4148.66380235569
1 Jan 2020 20:11:23.000000000,2844.0835302306,-4831.61449530532,4154.64634266207
1 Jan 2020 20:11:24.000000000,2840.3509737751,-4828.66546672385,4160.62400932986
1 Jan 2020 20:11:25.000000000,2836.61553107245,-4825.71025494198,4166.59679534691
1 Jan 2020 20:11:26.000000000,2832.87720738598,-4822.74886299019,4172.5646937068
1 Jan 2020 20:11:27.000000000,2829.13600798264,-4819.7812939066,4178.52769740884
